2003-05-01,1.619286
2003-05-02,1.603571
2003-05-05,1.601429
2003-05-06,1.669286
2003-05-07,1.658571
2003-05-08,1.665
2003-05-09,1.635714
2003-05-12,1.635
2003-05-13,1.692857
2003-05-14,1.848571
2003-05-15,1.755714
2003-05-16,1.751429
2003-05-19,1.664286
2003-05-20,1.525
2003-05-21,1.554286
2003-05-22,1.512857
2003-05-23,1.633571
2003-05-27,1.575
2003-05-28,1.629286
2003-05-29,1.61
2003-05-30,1.630714
2003-06-02,1.607857
2003-06-03,1.663571
2003-06-04,1.722143
2003-06-05,1.749286
2003-06-06,1.838571
2003-06-09,1.687143
2003-06-10,1.572857
2003-06-11,1.58
2003-06-12,1.585
2003-06-13,1.515
2003-06-16,1.388571
2003-06-17,1.56
2003-06-18,1.526429
2003-06-19,1.528571
2003-06-20,1.583571
2003-06-23,1.54
2003-06-24,1.528571
2003-06-25,1.678571
2003-06-26,1.658571
2003-06-27,1.785
2003-06-30,1.792143
2003-07-01,1.828571
2003-07-02,1.854286
2003-07-03,1.921429
2003-07-07,1.964286
2003-07-08,1.928571
2003-07-09,1.957143
2003-07-10,1.955
2003-07-11,1.900714
2003-07-14,1.902857
2003-07-15,1.905
2003-07-16,1.903571
2003-07-17,1.802857
2003-07-18,1.822143
2003-07-21,1.725714
2003-07-22,1.680714
2003-07-23,1.775714
2003-07-24,1.921429
2003-07-25,1.863571
2003-07-28,1.896429
2003-07-29,1.910714
2003-07-30,1.910714
2003-07-31,1.875
2003-08-01,1.851429
2003-08-04,1.782143
2003-08-05,1.792857
2003-08-06,1.742857
2003-08-07,1.650714
2003-08-08,1.65
2003-08-11,1.667857
2003-08-12,1.780714
2003-08-13,1.777143
2003-08-14,1.737143
2003-08-15,1.792857
2003-08-18,1.792857
2003-08-19,1.792143
2003-08-20,1.836429
2003-08-21,2.017857
2003-08-22,2.069286
2003-08-25,2.036429
2003-08-26,1.992857
2003-08-27,2.142857
2003-08-28,2.355714
2003-08-29,2.249286
2003-09-02,2.373571
2003-09-03,2.465714
2003-09-04,2.371429
2003-09-05,2.378571
2003-09-08,2.444286
2003-09-09,2.475714
2003-09-10,2.521429
2003-09-11,2.428571
2003-09-12,2.339286
2003-09-15,2.482143
2003-09-16,2.646429
2003-09-17,2.585714
2003-09-18,2.585714
2003-09-19,2.607143
2003-09-22,2.604286
2003-09-23,2.796429
2003-09-24,2.805714
2003-09-25,2.706429
2003-09-26,2.435714
2003-09-29,2.322143
2003-09-30,2.413571
2003-10-01,2.385714
2003-10-02,2.688571
2003-10-03,2.939286
2003-10-06,2.858571
2003-10-07,2.957857
2003-10-08,3.198571
2003-10-09,3.074286
2003-10-10,3.107143
2003-10-13,3.171429
2003-10-14,3.368571
2003-10-15,3.385
2003-10-16,3.248571
2003-10-17,3.675
2003-10-20,3.633571
2003-10-21,3.946429
2003-10-22,3.792857
2003-10-23,3.657857
2003-10-24,3.75
2003-10-27,3.688571
2003-10-28,3.903571
2003-10-29,4.107143
2003-10-30,4.31
2003-10-31,4.202857
2003-11-03,4.099286
2003-11-04,4.146429
2003-11-05,4.232143
2003-11-06,3.942857
2003-11-07,3.654286
2003-11-10,3.347857
2003-11-11,3.350714
2003-11-12,3.357143
2003-11-13,3.627857
2003-11-14,3.456429
2003-11-17,3.310714
2003-11-18,3.228571
2003-11-19,3.328571
2003-11-20,3.179286
2003-11-21,3.317857
2003-11-24,3.243571
2003-11-25,3.367857
2003-11-26,3.447143
2003-11-28,3.452143
2003-12-01,3.53
2003-12-02,3.603571
2003-12-03,3.675
2003-12-04,3.570714
2003-12-05,3.403571
2003-12-08,3.375
2003-12-09,3.399286
2003-12-10,3.231429
2003-12-11,3.216429
2003-12-12,3.420714
2003-12-15,3.457143
2003-12-16,3.212143
2003-12-17,3.179286
2003-12-18,3.591429
2003-12-19,3.656429
2003-12-22,3.628571
2003-12-23,3.713571
2003-12-24,3.936429
2003-12-26,4.064286
2003-12-29,4.179286
2003-12-30,4.166429
2003-12-31,4.045714
2004-01-02,4.107143
2004-01-05,3.892857
2004-01-06,3.946429
2004-01-07,4.307143
2004-01-08,4.539286
2004-01-09,4.337143
2004-01-12,4.445714
2004-01-13,4.598571
2004-01-14,4.642857
2004-01-15,4.637143
2004-01-16,4.639286
2004-01-20,4.698571
2004-01-21,4.858571
2004-01-22,5.413571
2004-01-23,5.535714
2004-01-26,5.464286
2004-01-27,5.428571
2004-01-28,5.365714
2004-01-29,5.209286
2004-01-30,5.033571
2004-02-02,5.3
2004-02-03,5.184286
2004-02-04,5.089286
2004-02-05,4.960714
2004-02-06,5.235714
2004-02-09,5.517857
2004-02-10,5.532143
2004-02-11,5.157143
2004-02-12,5.195714
2004-02-13,5.37
2004-02-17,5.157143
2004-02-18,5.068571
2004-02-19,5.097143
2004-02-20,4.832857
2004-02-23,4.842857
2004-02-24,4.502857
